1,1,-1924.67602690914
2,1,485.328555287621
65,1,486.350816752678
1,2,553.901752258446
2,2,-2221.03254256336
3,2,555.872539744246
66,2,555.238156324878
2,3,607.739812694417
3,3,-2432.44362195214
4,3,608.211351643756
67,3,607.702755858753
3,4,652.265697686431
4,4,-2608.97588657975
5,4,652.430830293393
68,4,652.133093769883
4,5,693.392249554515
5,5,-2771.77434812806
6,5,693.467420623952
69,5,693.311187215394
5,6,733.462475393054
6,6,-2929.91438791304
7,6,733.503872193643
70,6,733.43493748881
6,7,773.510081312249
7,7,-3087.50740041923
8,7,773.536539157435
71,7,773.521691832023
7,8,814.009025947486
8,8,-3246.46685512295
9,8,814.028121326798
72,8,814.047235335519
8,9,855.16480057423
9,9,-3407.63938655571
10,9,855.180009153986
73,9,855.220437251283
9,10,897.040707684373
10,10,-3571.30477483276
11,10,897.053782322623
74,10,897.107196479058
10,11,939.617984023044
11,11,-3737.41593787716
12,11,939.629869841989
75,11,939.690528000015
11,12,982.826889196181
12,12,-3905.72341038202
13,12,982.838118799419
76,12,982.901895493271
12,13,1026.56398877732
13,13,-4075.84456635296
14,13,1026.57486939543
77,13,1026.63869580114
13,14,1070.70239559164
14,14,-4247.30457460663
15,14,1070.71310449904
78,14,1070.77463355737
14,15,1115.09819526927
15,15,-4419.56201926149
16,15,1115.10883141885
79,15,1115.16623077947
15,16,1159.59469580906
16,16,-4592.02577396293
17,16,1159.60530914754
80,16,1159.65712920784
16,17,1204.02538301719
17,17,-4764.06667687061
18,17,1204.03599178181
81,17,1204.08107932883
17,18,1248.21608050466
18,18,-4935.02601221707
19,18,1248.22668174648
82,18,1248.26412217979
18,19,1291.98660906344
19,19,-5104.22198332666
20,19,1291.99718520713
83,19,1292.02626321137
19,20,1335.15212663193
20,20,-5270.9549043448
21,20,1335.16264964388
84,20,1335.18282209979
20,21,1377.52426399661
21,21,-5434.51157190734
22,21,1377.53469807393
85,21,1377.54557528807
21,22,1418.91213142845
22,22,-5594.16911728696
23,22,1418.92243475521
86,22,1418.92376746348
22,23,1459.1232464196
23,23,-5749.19853902662
24,23,1459.133372326
87,23,1459.12504277182
23,24,1497.96441649047
24,24,-5898.86805117962
25,24,1497.9743142257
88,24,1497.95633014664
24,25,1535.24260026311
25,25,-6042.4463392217
26,25,1535.25221551581
89,25,1535.22470621648
25,26,1570.76576265494
26,26,-6179.20578645264
27,26,1570.7750379079
90,26,1570.73825182384
26,27,1604.34373494278
27,27,-6308.42571343445
28,27,1604.35260971768
91,27,1604.30691302879
27,28,1635.7890868364
28,28,-6429.39565872089
29,28,1635.79749786495
92,28,1635.74337382257
28,29,1664.91801510746
29,29,-6541.41871889989
30,29,1664.92589645196
93,29,1664.86394515881
29,30,1691.55125142879
30,30,-6643.81495853039
31,30,1691.5585345665
94,30,1691.48947300192
30,31,1715.51499067578
31,31,-6735.92489505089
32,31,1715.52160455533
95,31,1715.44626667801
31,32,1736.64183987936
32,32,-6817.11305957471
33,32,1736.64771095302
96,32,1736.5670477424
32,33,1754.77178718983
33,33,-6886.77163124322
34,33,1754.77683942201
97,33,1754.69191874225
33,34,1769.75318953801
34,34,-6944.32414017555
35,34,1769.75734438751
98,34,1769.66935057582
34,35,1781.44377710453
35,35,-6989.2292318001
36,35,1781.44695347514
99,35,1781.35718657136
35,36,1789.7116721849
36,36,-7020.98448329916
37,36,1789.71378633617
100,36,1789.62366088463
36,37,1794.43641952994
37,37,-7039.13026089191
38,37,1794.43738493602
101,37,1794.34842830531
37,38,1795.51002471279
38,38,-7043.25360458643
39,38,1795.50975185315
102,38,1795.42360203638
38,39,1792.8379964916
39,39,-7032.99212470729
40,39,1792.83639255107
103,39,1792.75479543129
39,40,1786.34038846016
40,40,-7008.03789178998
41,40,1786.33735690791
104,40,1786.26216300335
40,41,1775.95283445635
41,41,-6968.14129811722
42,41,1775.9482744618
105,41,1775.88143520848
41,42,1761.62757115699
42,42,-6913.11486495991
43,42,1761.62137678476
106,42,1761.56494047697
42,43,1743.3344399215
43,43,-6842.83696404195
44,43,1743.32649902408
107,43,1743.28260662514
43,44,1721.06185808719
44,44,-6757.25541419711
45,44,1721.05205077959
108,44,1721.02293195374
44,45,1694.8177473028
45,45,-6656.39090356096
46,45,1694.80594385177
109,45,1694.79391377498
45,46,1664.63040268261
46,46,-6540.34017220538
47,46,1664.61646056306
110,46,1664.62391838556
46,47,1630.54928085701
47,47,-6409.27886701051
48,47,1630.53304060235
111,47,1630.56247091867
47,48,1592.64567617991
48,48,-6263.46394493682
49,48,1592.62695544836
